,bathrooms,bedrooms,longitude,latitude,price
19529,1.0,0,-73.9846,40.7637,2725
13255,1.0,0,-73.9497,40.7802,1750
21774,1.0,0,-73.9875,40.7318,2895
22528,1.0,3,-74.0023,40.7442,4500
15141,1.0,1,-73.9927,40.7301,3895
42440,1.0,3,-74.0065,40.7081,4700
1004,1.0,1,-74.0049,40.7237,2050
23138,1.0,3,-73.9812,40.735,3200
16661,1.0,1,-73.9949,40.7419,4496
47794,1.0,3,-73.943,40.6818,2900
17346,1.0,2,-73.973,40.7848,2910
14886,2.0,3,-73.9845,40.7454,7958
33814,2.0,3,-73.9687,40.7906,4200
43776,1.0,1,-73.9933,40.7434,5000
47628,3.0,4,-74.0148,40.716,15000
4344,2.0,2,-73.9938,40.7637,3700
33510,1.0,1,-73.9897,40.7035,3450
40097,1.0,0,-74.0012,40.7394,3095
6014,4.5,1,-73.935,40.8572,2050
26427,1.0,1,-73.98100000000002,40.7716,5650
40933,2.5,4,-73.9994,40.6772,9000
42292,1.0,1,-73.9886,40.777,2760
14541,1.0,2,-73.9968,40.7562,3190
28892,1.0,1,-74.0008,40.7476,3119
49238,1.0,2,-73.9416,40.8163,2600
9892,2.0,3,-73.9727,40.7436,4200
3695,2.0,2,-73.9763,40.7878,5200
5828,1.0,2,-73.9107,40.8855,2150
39953,1.0,1,-73.9599,40.7639,2250
2232,1.0,1,-73.9903,40.7674,3460
23925,1.0,1,-73.97800000000002,40.7351,5785
6182,1.0,1,-73.9534,40.776,2500
40275,1.0,0,-73.9748,40.6785,1900
6282,1.0,0,-73.9979,40.7439,2450
3613,1.0,1,-73.9503,40.7863,3195
22926,1.0,1,-73.9709,40.7528,2495
31298,1.0,0,-74.0072,40.7066,2936
10198,1.0,2,-73.9782,40.7447,2995
27593,2.0,4,-73.9596,40.7633,4700
33750,2.0,4,-73.9727,40.7436,6200
21033,2.0,3,-73.9815,40.7339,5300
48025,1.0,2,-73.9743,40.7439,3200
2443,2.0,2,-73.9817,40.7711,7000
24156,1.0,1,-74.0046,40.7073,3600
20093,1.0,3,-73.9539,40.692,3300
47043,2.0,3,-73.9687,40.7906,6375
37418,1.0,1,-73.99,40.7746,4000
16589,1.0,1,-73.9545,40.7806,4000
16311,1.0,0,-73.9792,40.7783,2600
39671,1.0,1,-74.0047,40.7334,4300
38019,1.0,0,-73.9896,40.7341,3375
39393,2.0,3,-73.9387,40.6946,3300
15346,1.0,0,-73.9866,40.7372,3700
49159,1.0,2,-73.9499,40.7704,2795
5603,1.0,0,-73.9938,40.7586,2500
9150,1.0,0,-73.9605,40.804,2501
33533,1.0,2,-74.0085,40.7057,2675
32920,1.0,1,-73.987,40.7604,3545
32976,2.0,2,-73.9951,40.712,2575
20603,2.0,4,-73.9748,40.7481,6350
18940,1.0,2,-73.9897,40.7652,3650
10513,1.0,3,-73.9592,40.7762,8750
22408,1.0,1,-73.97710000000002,40.7465,2300
38505,1.0,1,-73.9814,40.7733,4000
20100,1.0,2,-73.9844,40.7385,3000
23412,1.0,0,-73.858,40.7322,1500
45628,1.0,1,-73.9647,40.7742,3795
24233,1.0,1,-73.9528,40.781,2850
20776,1.0,1,-73.9497,40.7844,3105
33011,2.0,4,-73.9633,40.7583,6700
30280,1.0,0,-73.9586,40.7704,2195
11177,1.0,1,-73.9916,40.7452,4085
39723,2.0,3,-73.9505,40.6618,3000
15104,3.0,3,-73.9849,40.7403,5395
48052,1.0,2,-73.8925,40.7442,2525
494,1.0,1,-73.957,40.8031,2400
1993,1.0,0,-73.9829,40.7416,2400
44211,2.0,3,-73.9857,40.7655,4200
20025,1.0,1,-73.97399999999998,40.7538,2900
14885,2.0,2,-73.9944,40.7518,6375
22072,1.0,0,-74.0006,40.7374,2200
13673,1.0,0,-73.9885,40.7248,2350
19938,1.0,2,-74.0046,40.7073,2917
29557,1.0,2,-73.9464,40.7792,2350
12044,1.0,0,-73.9831,40.7774,1950
31754,2.0,4,-74.0162,40.7056,5200
14843,1.0,2,-73.9883,40.7223,3650
21113,1.0,1,-73.94,40.8462,2350
43391,2.0,3,-73.9847,40.7198,4600
34972,1.0,0,-73.9709,40.7967,1900
35864,1.0,1,-73.9698,40.7931,2395
20189,1.0,1,-73.9677,40.7539,3551
10109,1.0,2,-73.957,40.8031,3000
28096,1.0,1,-73.9511,40.7695,3795
17249,1.0,2,-73.977,40.7488,3400
399,2.0,2,-73.9781,40.7658,5400
18054,1.0,1,-73.975,40.7333,3509
22437,1.0,1,-70.9846,42.2019,2140
27510,1.0,3,-74.0113,40.7069,4000
23485,1.0,0,-73.9548,40.746,2695
27855,1.0,2,-73.9794,40.645,2050
20031,1.0,0,-74.0173,40.7097,2465
19743,1.0,3,-74.0097,40.7077,3000
41509,1.0,1,-73.9958,40.753,3150
38919,1.0,1,-73.9901,40.7487,3895
20519,1.0,0,-73.9632,40.7984,1895
6441,1.0,0,-73.9812,40.7395,2300
233,1.0,2,-73.9465,40.7803,2495
22985,1.0,0,-73.9737,40.7465,1850
30643,1.0,2,-73.9829,40.719,5133
7512,1.0,1,-73.98100000000002,40.7287,2850
35287,2.0,4,-73.9789,40.7247,5000
44556,1.0,1,-73.955,40.6681,1875
37684,1.0,1,-73.9426,40.8379,1850
37891,1.0,0,-73.9885,40.7225,2000
33756,2.0,3,-74.0046,40.7073,4300
42203,1.0,0,-73.8544,40.7356,1495
21307,1.0,2,-73.9908,40.7599,2995
41951,1.0,1,-73.9376,40.8179,1950
43131,2.0,3,-73.9999,40.7424,5175
23435,2.0,4,-73.9413,40.8436,3300
37995,1.0,1,-73.9897,40.7337,3725
37620,2.0,2,-73.9848,40.6921,2250
20323,1.0,3,-73.937,40.8417,2175
6107,1.0,3,-74.0134,40.7056,5350
37554,1.0,1,-73.9445,40.8333,1700
25988,1.0,2,-73.9452,40.7075,2999
16480,1.0,1,-73.97710000000002,40.7465,2300
27781,1.0,1,-73.9462,40.7777,3100
14863,2.0,4,-73.959,40.8115,4400
21931,1.0,2,-73.9397,40.7518,3400
14073,1.0,2,-74.0149,40.708,2595
31370,1.0,2,-74.0072,40.7067,3025
11478,4.5,5,-73.96340000000002,40.7582,16880
48968,1.0,1,-73.9839,40.7283,2500
16401,1.0,5,-73.9485,40.824,4250
7739,1.0,0,-73.9944,40.7518,3375
38041,1.0,2,-73.9772,40.7412,3100
19977,2.0,0,-74.008,40.7321,6125
47319,1.0,0,-74.0094,40.7062,2600
30731,1.0,1,-73.9781,40.7658,3975
9983,1.0,1,-74.0182,40.7091,3900
46084,1.0,0,-73.9491,40.7707,1735
8846,1.0,0,-74.0148,40.7091,2450
47304,1.0,0,-73.9944,40.7569,1875
12405,1.0,4,-73.9482,40.8289,3600
26114,1.0,3,-74.0109,40.7196,4500
11074,1.0,1,-74.0086,40.7121,3060
1268,1.0,0,-73.9949,40.7445,3611
21115,1.0,2,-73.9959,40.7593,3350
22971,1.0,0,-73.9774,40.7896,2350
16778,1.0,2,-73.9569,40.82,2895
47399,1.0,3,-73.9548,40.7172,3800
34084,1.0,2,-73.9838,40.7587,3600
8177,1.0,1,-73.9821,40.7317,2900
25698,1.0,1,-73.9887,40.7752,3550
27982,1.0,1,-73.9603,40.7677,2200
45533,1.0,1,-73.9516,40.7708,1950
12707,1.0,1,-73.9816,40.7654,3250
21645,1.5,1,-73.9782,40.7447,3200
28313,2.0,3,-73.9821,40.7369,5000
43729,1.0,3,-74.0045,40.7231,3800
17262,2.0,4,-73.9885,40.7611,4970
15719,1.0,3,-73.9353,40.6832,2700
6572,1.0,3,-73.9416,40.6762,2350
44158,1.0,0,-73.9666,40.6838,2100
14618,1.0,0,-73.9565,40.7699,2850
30627,2.0,3,-73.9659,40.7928,5799
16845,1.0,2,-74.0081,40.7074,3400
33737,1.0,1,-74.0046,40.7276,3800
2038,1.0,1,-73.9809,40.7406,2995
254,1.0,1,-73.9483,40.7775,2550
5605,2.0,2,-73.9686,40.7604,5450
29140,1.0,1,-73.9865,40.7348,3900
14099,1.0,0,-73.9399,40.6773,1500
4575,2.0,2,-73.9572,40.7459,4250
41204,1.0,1,-73.9315,40.7659,2395
36110,1.0,1,-73.9829,40.7756,2675
22524,1.0,0,-73.9545,40.7802,1950
11084,1.0,1,-73.9818,40.6798,3700
18305,1.0,0,-73.9851,40.6888,2500
30670,1.0,2,-73.9498,40.7461,2750
20388,1.0,1,-73.9254,40.7657,1850
7374,1.0,1,-73.9994,40.7606,3100
44114,1.0,1,-74.0157,40.7064,3745
26141,1.0,0,-73.9781,40.7658,3000
38674,1.0,3,-73.9405,40.8232,2900
48358,1.0,2,-73.9816,40.7306,2465
657,3.0,3,-73.9918,40.7382,13995
38482,1.0,2,-73.9489,40.7806,2800
46723,2.0,2,-73.9963,40.7606,4557
43015,2.0,3,-73.9677,40.7902,5500
28861,1.0,2,-73.9826,40.7299,3000
9039,1.0,0,-73.9415,40.7706,1925
567,1.0,2,-74.0069,40.7074,2850
20466,1.0,1,-73.8227,40.7656,1600
43874,1.0,1,-73.9982,40.7568,3295
34794,1.0,2,-73.9617,40.7604,4400
33577,1.0,0,-73.9529,40.7756,2125
2253,1.0,3,-73.9651,40.8024,4000
34775,2.0,3,-73.9667,40.7953,3850
8121,1.0,1,-73.9134,40.6865,1850
33096,1.0,1,-73.9917,40.7709,2890
22364,1.0,2,-73.9718,40.7921,3437
16321,1.0,2,-74.0022,40.7306,3950
24283,2.0,2,-73.9903,40.7138,4100
36981,1.0,1,-73.9741,40.7924,2750
47980,2.0,2,-73.9914,40.7032,8897
24958,1.0,1,-73.9915,40.7631,2275
46749,1.0,1,-73.9546,40.7669,1995
22511,1.0,2,-73.9544,40.7762,2500
46653,1.0,0,-73.9696,40.756,2195
8031,1.0,2,-73.9889,40.7258,2900
26018,1.0,1,-73.9927,40.7301,2995
38603,1.0,2,-73.9216,40.6907,3200
4216,1.0,1,-73.9809,40.7832,2200
46720,1.0,0,-73.9391,40.7519,2277
26100,1.0,1,-73.9497,40.7618,2450
25407,2.0,2,-73.975,40.7333,4922
28349,1.0,2,-73.9562,40.7694,2900
34786,1.0,0,-73.9668,40.7607,2500
30245,3.0,3,-73.9735,40.7468,5997
47360,1.0,3,-73.9614,40.7959,4095
42523,1.0,2,-73.9508,40.8246,2400
31823,1.0,2,-73.8572,40.9074,1850
7047,2.0,2,-73.9963,40.7606,4250
45047,2.0,4,-73.9749,40.7482,7000
14581,1.0,2,-73.99,40.7596,3350
17077,1.0,2,-73.87899999999998,40.742,2250
37470,1.0,2,-73.9819,40.6711,2700
47123,1.0,0,-73.9819,40.722,2495
38089,1.0,1,-73.9625,40.7993,2500
3689,1.0,1,-73.8852,40.7486,1820
49000,1.0,1,-73.9961,40.7373,4825
13280,1.0,0,-74.0143,40.71,2550
48794,2.0,2,-73.9498,40.7735,6100
6446,1.0,2,-73.9874,40.6088,1900
24116,1.0,3,-73.9712,40.7594,4350
1583,1.0,1,-73.999,40.761,3471
28486,1.0,2,-74.0099,40.7062,3990
32219,1.0,2,-73.9896,40.7181,3350
4245,1.0,2,-73.9346,40.7566,2300
53,1.0,1,-73.9756,40.789,3300
20654,1.0,2,-73.97399999999998,40.7446,3295
13313,1.0,1,-73.9495,40.7722,3495
32806,1.0,0,-73.9459,40.7823,2395
39399,1.0,1,-73.9839,40.7283,2500
15615,1.0,0,-73.8519,40.7246,1550
45408,1.0,2,-74.0852,40.6334,1750
47647,1.0,0,-73.94800000000002,40.7799,1825
22697,2.0,4,-73.9774,40.738,7000
48263,1.0,0,-73.9547,40.5758,1550
31897,1.0,1,-73.9459,40.8364,1700
1316,1.0,1,-73.9668,40.6905,2600
30581,1.0,1,-74.0048,40.7321,3995
10770,1.0,0,-73.9839,40.776,3685
41793,1.0,0,-73.9999,40.7297,2195
37745,1.0,0,-73.9498,40.7727,1700
2601,2.0,2,-73.9883,40.7777,6930
28369,1.0,0,-73.9822,40.7406,2850
6727,1.0,0,-74.0161,40.7053,2630
35997,1.0,2,-73.9495,40.7622,3150
20915,1.0,1,-73.9988,40.7388,2700
45220,1.0,1,-73.9548,40.716,3004
3203,1.0,0,-73.9978,40.7612,2300
29051,1.0,1,-74.0094,40.7098,2900
22741,1.0,1,-73.9816,40.7396,3095
45801,1.0,1,-73.9509,40.7694,3829
22186,1.0,2,-73.9474,40.6584,2677
18924,1.0,1,-73.9567,40.7696,2750
38435,1.0,1,-73.9806,40.7444,4000
48275,1.0,2,-73.97399999999998,40.7446,3150
45194,1.0,0,-73.9425,40.7487,2499
45447,1.0,2,-73.9814,40.7395,3795
25221,1.0,1,-74.0013,40.7366,3625
49351,1.0,2,-73.9172,40.8699,2200
1637,1.0,1,-73.9664,40.7681,5000
22049,1.0,3,-73.9924,40.734,5275
16295,1.0,0,-73.9666,40.6838,1950
39160,1.0,0,-73.9507,40.773,1895
461,1.0,1,-73.9875,40.7283,3370
36244,1.5,3,-73.9655,40.679,3400
39958,1.0,2,-73.9478,40.7817,2495
29995,1.0,2,-73.9819,40.7299,3000
47752,2.0,2,-73.9814,40.7768,5000
23059,1.0,3,-73.9948,40.7549,4995
45774,1.0,0,-73.9505,40.7771,2550
14689,1.0,0,-73.99600000000002,40.7197,1800
40340,1.0,2,-74.0143,40.7092,2750
8531,1.0,1,-73.9694,40.7555,2675
30585,2.0,3,-73.9794,40.7279,5495
20753,2.5,4,-73.9653,40.7579,10000
37369,1.0,3,-73.9779,40.7413,4000
15654,1.0,0,-74.0044,40.7269,2550
25518,1.0,1,-73.97800000000002,40.7257,2050
45296,1.0,1,-73.9886,40.7656,3600
2536,1.0,1,-73.9822,40.7406,3495
10347,1.0,0,-73.9671,40.8003,2195
32685,1.0,1,-73.9782,40.7749,2900
10649,1.0,2,-74.0017,40.7448,4195
5819,1.0,2,-73.9792,40.7431,3495
41189,1.0,1,-73.9689,40.7602,3600
18510,2.0,2,-73.998,40.7202,9500
20296,2.0,2,-73.9892,40.7671,4995
14107,1.0,3,-73.9766,40.6803,3400
39056,1.0,0,-73.9559,40.7692,2375
7572,1.0,1,-73.9748,40.6785,2300
36899,1.0,0,-73.9974,40.7198,2050
98,2.0,3,-73.9572,40.74800000000001,3850
47144,1.0,0,-73.9917,40.764,2175
38582,1.0,1,-73.9832,40.728,2800
22554,1.0,2,-73.9677,40.7539,3450
46406,2.0,2,-74.0042,40.7373,4000
19678,1.0,1,-74.0284,40.6321,1750
40624,2.0,4,-73.9268,40.7005,3985
22784,1.0,2,-73.9847,40.7637,3500
39561,1.0,1,-74.005,40.7304,3495
13808,1.0,0,-74.01,40.7064,2880
49221,2.0,2,-73.9455,40.7929,3200
10623,2.0,3,-73.9803,40.7444,5800
21418,2.0,3,-73.9929,40.7389,7950
18862,1.0,1,-73.9867,40.7269,2295
13162,1.0,0,-73.9498,40.7794,1999
1352,2.0,2,-74.0175,40.7073,5300
10976,1.0,1,-73.9727,40.7957,3095
5915,1.0,2,-73.9488,40.7885,1900
20856,1.0,0,-73.9969,40.742,4140
18103,1.0,2,-73.9861,40.7651,4495
13722,1.0,2,-73.9637,40.8019,2200
19029,1.0,2,-73.9603,40.7695,4400
15717,1.0,1,-73.9653,40.7582,4495
42641,1.0,1,-73.9528,40.7759,3500
45251,1.0,2,-73.9518,40.7694,2900
48078,1.0,1,-73.9757,40.7336,3662
28471,1.0,1,-73.9544,40.7724,2600
43432,2.0,3,-73.9919,40.6939,7170
44380,1.0,2,-73.9225,40.8689,2400
5176,1.0,0,-73.9816,40.7396,2695
44067,2.0,4,-73.9315,40.6926,3323
43756,2.0,3,-73.9603,40.7695,6600
27060,1.0,0,-73.9864,40.73,2850
9663,2.0,3,-73.9847,40.7751,10500
37447,1.0,2,-73.997,40.7202,3395
8576,1.0,3,-73.9404,40.6685,3199
15500,1.0,3,-74.0107,40.7066,3500
25004,1.0,1,-73.9642,40.7583,3495
3719,1.0,2,-73.9988,40.7371,3975
10293,1.0,1,-73.9498,40.7735,3750
6362,1.0,2,-73.9475,40.7785,2950
19784,1.0,1,-73.9895,40.7202,2288
5984,1.0,1,-74.0032,40.7528,3450
47742,1.0,1,-73.9903,40.7468,5795
21926,1.0,1,-73.9687,40.8024,3300
26090,1.0,2,-73.9743,40.7439,3400
21324,2.0,3,-74.0055,40.7111,11500
36331,1.0,2,-74.0095,40.7054,4825
37882,1.0,1,-73.9896,40.7341,4375
7280,2.0,1,-74.0068,40.7083,4000
17364,1.0,0,-74.001,40.735,2750
20048,1.0,3,-73.9675,40.7943,4500
42201,2.0,2,-73.9928,40.7551,4500
12688,1.0,0,-73.965,40.8008,1850
36106,1.5,1,-73.9547,40.7679,2900
11241,1.0,0,-73.9556,40.7708,2400
32057,1.0,1,-73.9893,40.7667,2300
47330,1.0,2,-73.9916,40.7587,3295
28724,1.0,1,-74.0014,40.734,2523
37060,1.0,1,-73.9676,40.7951,2950
48383,1.0,0,-73.9548,40.6697,2350
39217,1.0,1,-74.0149,40.708,2483
14446,1.0,3,-74.0149,40.708,3687
3152,1.0,1,-73.9577,40.7316,2095
29746,1.0,0,-73.9668,40.7596,2300
38826,2.0,2,-73.9794,40.7804,8300
11220,1.0,1,-73.9868,40.7018,3400
1768,2.0,3,-73.9143,40.6842,2700
5160,1.0,1,-73.9626,40.7617,2350
3125,1.0,0,-73.971,40.7863,2255
15194,1.0,3,-73.9838,40.7244,3700
3458,1.0,0,-73.9445,40.7771,1875
18467,2.0,4,-74.0099,40.7062,5690
45851,1.0,0,-73.9902,40.7238,2650
25181,1.0,0,-73.9659,40.7536,1825
35910,1.0,2,-73.9792,40.7431,3000
18477,1.0,1,-73.9936,40.7616,2755
18648,1.0,3,-73.9959,40.753,4595
45423,2.0,2,-73.9863,40.745,8995
22365,1.0,1,-73.9727,40.7436,5354
7320,2.0,3,-73.9532,40.7793,7125
10737,2.0,3,-74.0032,40.7457,14995
12320,1.0,2,-73.9982,40.7568,3100
27025,1.0,1,-73.9959,40.7593,3064
28123,1.0,1,-73.9523,40.7912,5895
27961,1.0,1,-73.9565,40.8189,1395
35476,1.0,1,-73.9625,40.7621,2195
2310,4.0,3,-73.9727,40.7957,11000
36201,1.0,1,-73.9917,40.7709,3250
39531,1.0,1,-73.952,40.8268,2100
11165,1.0,1,-73.9529,40.7671,3350
10599,2.0,3,-74.0067,40.7094,6995
15967,4.0,4,-73.9547,40.7886,25000
23183,2.0,2,-73.984,40.7645,5250
20574,2.0,3,-73.9504,40.7868,9500
47051,1.0,1,-73.9964,40.7198,2800
28359,1.5,3,-73.9773,40.7267,4800
12165,1.0,1,-73.9945,40.7234,3495
32590,1.0,0,-74.0075,40.7047,2950
46716,1.0,3,-73.9603,40.7695,4290
11269,1.0,0,-73.9864,40.73,2995
29759,1.0,2,-74.0013,40.7264,3250
6052,1.0,2,-73.9578,40.8198,2695
42087,2.0,2,-74.0148,40.7182,6000
44028,1.0,0,-73.9875,40.7743,1495
22214,1.0,1,-74.0026,40.7512,3920
43151,2.0,2,-74.0042,40.7522,7635
42374,2.0,2,-73.9837,40.7243,3450
15795,2.0,2,-73.98100000000002,40.7287,3849
14936,1.0,1,-73.9947,40.7461,4100
46002,2.0,2,-73.9517,40.7165,4900
44574,1.0,0,-73.8549,40.7294,1625
30052,4.0,4,-73.9638,40.7759,20000
17939,1.0,3,-73.9556,40.7762,4295
36652,2.0,4,-73.9448,40.718,5300
27828,1.0,2,-73.99,40.7601,2900
17073,1.0,1,-73.9841,40.6596,2350
39938,1.0,2,-73.9742,40.6771,2700
26235,1.0,2,-73.9227,40.6704,1700
16553,1.0,1,-74.0122,40.7074,3735
27670,1.0,1,-73.9972,40.7328,4450
10914,1.0,1,-73.9528,40.7796,3550
42876,2.0,4,-74.0059,40.7099,6995
47397,1.0,0,-73.9757,40.7462,2550
25494,2.0,3,-73.9848,40.7403,4800
13153,1.0,1,-73.9963,40.7606,3625
39262,1.0,0,-73.984,40.7284,2400
43487,1.0,2,-73.9824,40.7222,3350
12900,1.0,1,-73.9717,40.7532,3000
15962,1.0,0,-74.0057,40.7084,2895
39605,1.0,0,-73.9851,40.7437,3585
9981,2.0,5,-73.9599,40.7995,6500
35209,2.0,3,-73.9831,40.7377,5200
34200,2.0,2,-74.2432,40.5065,3000
29568,4.0,6,-73.9545,40.8018,12500
40693,1.0,2,-73.9741,40.7369,3900
39620,1.0,0,-73.9875,40.7318,2895
9289,1.0,0,-74.0002,40.761,2500
34790,1.0,2,-73.9418,40.79,1900
18674,2.0,3,-73.9839,40.776,11500
15347,2.0,2,-73.9456,40.8275,2300
21543,1.0,1,-73.9588,40.6421,1600
8246,2.0,2,-73.973,40.7829,11950
35477,1.0,1,-73.9889,40.7264,3600
4047,2.0,2,-73.9903,40.7468,8800
47853,1.0,3,-73.9478,40.7783,4795
47437,2.0,3,-73.997,40.7386,4700
4149,1.0,2,-73.9659,40.6736,3000
11668,1.0,0,-73.9826,40.7313,3650
7017,2.0,3,-74.0046,40.7073,4800
23456,1.0,1,-73.9905,40.7456,4730
43675,1.0,0,-73.9508,40.8348,1295
35731,1.0,0,-73.9514,40.7712,2000
6293,1.0,2,-73.9508,40.8246,2300
19154,1.0,0,-73.9957,40.7622,3494
15839,1.0,2,-73.9567,40.802,2095
15582,2.0,3,-74.0053,40.7448,6200
45167,1.0,1,-73.9704,40.753,2995
1767,1.0,1,-73.9509,40.787,1900
41971,1.0,2,-73.9982,40.7568,3295
9005,1.0,0,-73.9739,40.7479,2450
21771,1.5,4,-73.9596,40.7998,5100
47771,1.0,1,-73.9591,40.6445,1500
21683,1.0,1,-73.9471,40.7815,2100
2363,1.0,1,-73.9449,40.7809,3500
33745,1.0,0,-73.9881,40.7243,1950
32282,1.0,2,-73.9838,40.7587,3600
36271,1.5,2,-73.9566,40.7704,4670
19577,1.0,0,-73.9484,40.7701,1750
33422,1.0,2,-73.94,40.8223,1850
45137,1.0,2,-73.97399999999998,40.7446,3295
16685,1.0,2,-73.9555,40.726,2600
11315,1.0,2,-73.9485,40.7101,2600
9119,2.0,3,-73.982,40.7343,5495
45122,1.0,0,-73.9541,40.7092,1400
24309,1.0,2,-74.0049,40.7365,4695
24702,1.0,2,-73.9571,40.7765,2850
33445,1.0,0,-73.9799,40.6897,2625
188,1.0,2,-74.0099,40.7062,3025
25304,1.0,1,-73.9865,40.7348,3900
46707,1.0,0,-73.9585,40.7704,2195
33480,2.0,2,-73.977,40.7488,5500
14440,2.0,2,-73.9916,40.7272,14000
8875,2.0,3,-74.00399999999998,40.7229,5183
3990,2.0,3,-73.9928,40.739,9500
44523,1.0,0,-73.9636,40.7651,10200
13017,1.0,0,-73.9909,40.7588,2400
24268,1.0,2,-73.9895,40.7291,3450
1809,1.0,1,-73.9648,40.7572,3000
29758,1.0,2,-73.9862,40.7514,3350
14630,1.0,1,-74.0042,40.7163,3500
5138,1.0,1,-73.9498,40.7857,3795
23219,1.0,0,-73.9965,40.7561,3100
32020,1.0,0,-73.97399999999998,40.7538,2350
45095,1.0,1,-73.9982,40.7568,3695
31497,1.0,1,-73.9648,40.7572,3000
8664,2.0,2,-73.9676,40.7567,6500
28267,1.0,1,-73.9963,40.7606,2750
40833,1.0,1,-73.9927,40.7301,3950
17765,2.0,2,-73.9675,40.7933,3685
26402,1.0,1,-74.0069,40.7074,3620
17633,1.0,1,-73.9891,40.7352,3300
22724,1.0,1,-73.9175,40.8687,1950
49183,2.0,2,-73.9898,40.7237,3995
34982,1.0,2,-73.9464,40.8299,2000
10395,1.0,0,-73.9205,40.7423,1600
998,1.0,1,-73.9917,40.715,2200
19488,1.0,3,-73.9536,40.7775,3900
35246,4.0,4,-73.9619,40.7772,26500
4544,3.0,3,-74.0149,40.7169,9600
6339,2.0,3,-74.0069,40.7057,7900
13021,1.0,1,-73.9893,40.7602,3150
45361,1.0,3,-74.0303,40.6255,2550
37553,2.0,2,-74.0137,40.7092,10000
32630,2.0,2,-73.9898,40.7237,4095
1232,1.0,0,-73.9467,40.7766,1950
11623,1.5,2,-73.9705,40.7957,4200
29063,1.0,2,-73.94800000000002,40.7842,3200
40,1.0,3,-74.0044,40.7231,3733
32241,2.0,2,-73.9601,40.7676,6540
20710,1.0,2,-73.9817,40.75,4500
23313,1.0,1,-73.9506,40.7929,1750
23806,2.0,3,-73.9606,40.6882,4495
27398,3.5,3,-73.9703,40.786,14995
22328,1.0,0,-73.9755,40.7859,2150
4697,1.0,1,-73.9875,40.7494,3550
10695,1.0,0,-73.994,40.6985,2100
6297,1.0,1,-74.0057,40.7084,3295
15133,1.0,0,-73.9939,40.6988,2550
5404,1.0,1,-73.9927,40.7301,4150
1925,1.0,1,-73.9813,40.7712,3300
42064,1.0,0,-73.9989,40.7611,2400
21605,2.0,3,-73.95100000000002,40.7752,4995
34706,1.0,0,-73.9974,40.7198,2195
1520,1.0,1,-73.9816,40.7396,2895
13944,2.0,3,-73.9901,40.7487,8000
19051,1.0,2,-73.9846,40.7227,3650
38587,1.0,2,-74.0081,40.7034,2850
20541,2.0,3,-73.9545,40.8034,4000
11876,1.0,2,-73.9727,40.7482,4650
11818,1.0,0,-74.0095,40.7045,3017
35646,1.0,1,-73.9505,40.7771,3300
15926,1.0,0,-73.952,40.7752,1925
6675,1.0,3,-73.9823,40.7411,5000
17582,1.0,3,-73.9959,40.72,3700
48597,2.0,2,-73.9503,40.7269,3100
40867,1.0,1,-73.9367,40.8413,1625
27195,1.0,0,-73.9657,40.7572,2250
10312,2.0,4,-73.9983,40.687,4650
39478,2.0,4,-73.9962,40.7593,6000
24413,2.0,4,-74.0009,40.736,8995
35217,1.0,0,-73.9511,40.7728,2095
9439,2.0,3,-73.9794,40.7279,5495
1898,1.0,0,-73.9511,40.7731,1895
18897,1.0,1,-73.945,40.6877,2795
42411,1.0,3,-73.946,40.681,2890
229,1.0,1,-73.9491,40.7836,2295
7558,1.0,0,-73.9837,40.7674,2900
46244,1.0,2,-73.9481,40.7751,2650
30877,1.0,2,-73.987,40.7604,3000
29737,3.0,3,-73.9507,40.7756,14700
2630,1.0,2,-73.9864,40.7399,3695
12416,1.0,2,-73.9945,40.7255,4400
40086,1.0,1,-73.9956,40.7621,3450
2339,1.0,1,-73.9811,40.7398,3850
2350,1.0,2,-73.8553,40.8259,1048
11229,2.0,2,-73.9968,40.7562,5050
41830,0.0,0,-74.0143,40.71,2595
47586,1.0,1,-73.97710000000002,40.7454,4150
3984,1.0,2,-73.9567,40.7656,2995
27585,1.0,0,-73.9764,40.7445,2299
32783,1.0,1,-73.7001,40.6592,2200
49053,1.0,0,-74.0151,40.7085,2240
5665,1.0,0,-73.9905,40.7656,2100
16505,1.0,1,-73.9653,40.7714,3800
13863,1.0,1,-73.9547,40.6421,1525
32808,1.0,2,-73.9527,40.7695,2300
26404,1.0,2,-73.9743,40.7439,3400
7447,1.0,2,-73.9605,40.804,4149
35863,1.0,2,-73.9689,40.7602,4950
23763,2.0,2,-73.9862,40.742,8000
37197,1.0,0,-74.0072,40.7067,2650
48572,3.0,6,-73.9856,40.7287,9999
36161,2.0,2,-73.9531,40.7176,4845
27147,2.0,3,-73.9688,40.7905,5538
39316,2.0,3,-73.9654,40.8018,4500
41438,2.0,2,-73.9886,40.7656,3700
624,1.0,1,-73.9452,40.7766,2149
29581,1.0,1,-73.9569,40.8032,2500
31786,1.0,2,-73.9684,40.7939,3450
10092,1.0,1,-73.9823,40.7221,3450
17421,1.0,2,-73.9824,40.7242,2375
14126,1.0,0,-73.9898,40.7612,1980
31665,1.0,2,-73.9665,40.7539,3300
8862,1.0,2,-73.9682,40.7537,2575
30564,1.0,1,-74.0053,40.7456,5250
14754,1.0,1,-73.9603,40.8136,1795
12935,1.0,1,-73.9742,40.7476,2325
15215,2.0,2,-73.9806,40.7755,4500
25521,1.0,1,-73.9819,40.7386,2695
46811,1.0,3,-73.9528,40.8226,2970
